yearcombine,idplayer,namefirst,namelast,nameplayer,slugposition,heightwoshoesinches,heightwoshoes,weightlbs,wingspaninches,wingspan,reachstandinginches,reachstandingo,verticalleapstandinginches,verticalleapmaxinches,timelaneagility,timethreequartercourtsprint,repsbenchpress135
2009,12257,Davon,Jefferson,Davon Jefferson,SF,77.25,6' 5.25'',213.0,81.5,6' 9.5'',105.0,8' 9'',27.0,32.0,12.02,3.36,2.0
2009,12258,Joseph,Jones,Joseph Jones,PF,79.0,6' 7'',240.0,84.25,7' 0.25'',107.0,8' 11'',25.5,31.0,11.61,3.33,16.0
2009,201599,DeAndre,Jordan,DeAndre Jordan,C,81.75,6' 9.75'',250.0,90.0,7' 6'',113.5,9' 5.5'',26.0,30.5,12.3,3.27,8.0
2009,12253,Sasha,Kaun,Sasha Kaun,C-PF,81.0,6' 9'',247.0,88.0,7' 4'',110.0,9' 2'',29.0,32.0,12.06,3.2,13.0
2009,12260,Marcelus,Kemp,Marcelus Kemp,SG,75.0,6' 3'',221.0,80.5,6' 8.5'',103.5,8' 7.5'',26.0,30.0,11.79,3.39,9.0
2009,12261,Maarty,Leunen,Maarty Leunen,SF,79.25,6' 7.25'',222.0,80.0,6' 8'',102.5,8' 6.5'',29.5,34.5,11.57,3.36,14.0
2009,201848,Longar,Longar,Longar Longar,C,81.0,6' 9'',212.5,85.25,7' 1.25'',109.5,9' 1.5'',,,,,14.0
2009,201572,Brook,Lopez,Brook Lopez,C,83.25,6' 11.25'',258.0,89.5,7' 5.5'',113.0,9' 5'',27.5,30.5,12.77,3.57,7.0
2009,201567,Kevin,Love,Kevin Love,PF,79.75,6' 7.75'',255.0,83.25,6' 11.25'',106.0,8' 10'',29.5,35.0,11.17,3.22,18.0
2009,12262,Aleks,Maric,Aleks Maric,C,81.75,6' 9.75'',273.0,85.0,7' 1'',109.5,9' 1.5'',23.0,28.0,11.76,3.35,15.0
2009,201564,O.J.,Mayo,O.J. Mayo,SG-PG,75.25,6' 3.25'',200.0,78.0,6' 6'',99.5,8' 3.5'',30.5,41.0,11.04,3.14,7.0
2009,201651,James,Mays,James Mays,PF,78.75,6' 6.75'',227.0,85.75,7' 1.75'',105.0,8' 9'',29.5,35.0,11.23,3.19,13.0
2009,201601,Luc,Mbah a Moute,Luc Mbah a Moute,SF,77.75,6' 5.75'',221.0,86.5,7' 2.5'',103.5,8' 7.5'',32.0,38.5,11.71,3.17,11.0
2009,201580,JaVale,McGee,JaVale McGee,C-PF,83.0,6' 11'',241.0,90.0,7' 6'',114.5,9' 6.5'',27.0,32.5,12.75,3.25,7.0
2009,12263,Drew,Neitzel,Drew Neitzel,PG,71.75,5' 11.75'',175.5,74.5,6' 2.5'',95.0,7' 11'',25.5,32.0,11.19,3.2,10.0
2009,201634,DeMarcus,Nelson,DeMarcus Nelson,PG-SG,73.0,6' 1'',198.0,82.0,6' 10'',98.5,8' 2.5'',34.5,38.5,10.54,3.13,19.0
2009,201624,David,Padgett,David Padgett,C-PF,82.25,6' 10.25'',239.5,85.0,7' 1'',109.5,9' 1.5'',24.0,28.0,12.45,3.45,17.0
2009,12264,Jeremy,Pargo,Jeremy Pargo,PG,72.5,6' 0.5'',208.0,77.0,6' 5'',96.0,8' 0'',32.0,37.0,10.65,3.07,7.0
2009,12265,Trent,Plaisted,Trent Plaisted,PF,81.25,6' 9.25'',240.0,82.5,6' 10.5'',105.5,8' 9.5'',30.5,35.5,11.32,3.17,14.0
2009,12266,Quan,Prowell,Quan Prowell,SF-PF,78.75,6' 6.75'',225.5,82.5,6' 10.5'',103.5,8' 7.5'',32.0,36.0,11.79,3.14,16.0
2009,12267,Shaun,Pruitt,Shaun Pruitt,C-PF,80.25,6' 8.25'',242.2,85.0,7' 1'',107.5,8' 11.5'',27.0,32.5,11.3,3.4,10.0
2009,201576,Anthony,Randolph,Anthony Randolph,PF-SF,81.0,6' 9'',197.0,87.0,7' 3'',109.0,9' 1'',29.0,35.0,11.86,3.26,7.0
2009,12268,Charles,Rhodes,Charles Rhodes,PF,79.25,6' 7.25'',244.0,83.25,6' 11.25'',107.5,8' 11.5'',26.5,33.5,11.51,3.13,14.0
2009,12259,John,Riek,John Riek,C,82.5,6' 10.5'',237.0,92.75,7' 8.75'',,,,,,,
2009,12269,Brian,Roberts,Brian Roberts,PG,72.25,6' 0.25'',173.0,73.25,6' 1.25'',95.0,7' 11'',31.5,36.5,10.65,3.05,10.0
2009,201781,Russell,Robinson,Russell Robinson,PG,72.5,6' 0.5'',196.0,80.0,6' 8'',100.5,8' 4.5'',25.0,31.5,11.3,3.15,8.0
2009,12270,Richard,Roby,Richard Roby,SG-SF,76.25,6' 4.25'',203.0,81.75,6' 9.75'',104.0,8' 8'',,,,,
2009,201565,Derrick,Rose,Derrick Rose,PG,73.5,6' 1.5'',196.0,80.0,6' 8'',98.5,8' 2.5'',34.5,40.0,11.69,3.05,10.0
2009,201606,Sean,Singletary,Sean Singletary,PG,71.0,5' 11'',183.8,76.5,6' 4.5'',95.0,7' 11'',26.0,,,,18.0
2009,12271,Ronald,Steele,Ronald Steele,PG,72.25,6' 0.25'',183.5,76.25,6' 4.25'',97.5,8' 1.5'',25.0,29.5,11.08,3.26,5.0
2009,12272,Bryce,Taylor,Bryce Taylor,SG,74.75,6' 2.75'',210.0,81.0,6' 9'',99.5,8' 3.5'',34.5,41.0,11.08,3.19,16.0
2009,201446,Mike,Taylor,Mike Taylor,SG-PG,72.75,6' 0.75'',166.2,79.25,6' 7.25'',98.0,8' 2'',31.0,39.0,10.98,3.08,2.0
2009,201872,Mark,Tyndale,Mark Tyndale,SG-SF,74.75,6' 2.75'',217.0,83.0,6' 11'',103.5,8' 7.5'',27.0,33.5,12.52,3.14,5.0
2009,12273,Robert,Vaden,Robert Vaden,SG,75.5,6' 3.5'',199.0,80.0,6' 8'',101.0,8' 5'',26.0,29.5,11.97,3.4,10.0
2009,201622,Deron,Washington,Deron Washington,SF,77.25,6' 5.25'',198.5,81.0,6' 9'',102.5,8' 6.5'',34.0,40.0,11.03,3.09,7.0
2009,201603,Sonny,Weems,Sonny Weems,SG-SF,76.0,6' 4'',193.0,82.0,6' 10'',104.0,8' 8'',29.0,36.5,10.58,2.96,12.0
2009,201566,Russell,Westbrook,Russell Westbrook,PG,74.25,6' 2.25'',192.0,79.75,6' 7.75'',100.0,8' 4'',30.0,36.5,10.98,3.08,12.0
2009,199,Reggie,Williams,Reggie Williams,SG,75.25,6' 3.25'',199.0,81.25,6' 9.25'',103.0,8' 7'',31.5,36.5,11.32,3.07,15.0
2010,202399,Jeff,Adrien,Jeff Adrien,PF,77.25,6' 5.25'',236.2,86.0,7' 2'',107.5,8' 11.5'',27.5,31.5,11.34,3.32,16.0
2010,201965,Jeff,Ayres,Jeff Ayres,PF,80.75,6' 8.75'',239.6,85.0,7' 1'',107.0,8' 11'',31.0,35.0,11.98,3.14,15.0
2010,201958,Rodrigue,Beaubois,Rodrigue Beaubois,PG,73.25,6' 1.25'',182.4,81.75,6' 9.75'',100.0,8' 4'',29.5,39.0,10.49,3.15,3.0
2010,201971,DeJuan,Blair,DeJuan Blair,PF,77.25,6' 5.25'',276.6,86.0,7' 2'',106.5,8' 10.5'',26.0,33.0,11.5,3.45,18.0
2010,201974,Derrick,Brown,Derrick Brown,SF-PF,79.5,6' 7.5'',224.6,86.5,7' 2.5'',107.5,8' 11.5'',30.5,35.5,11.26,3.13,20.0
2010,201978,Chase,Budinger,Chase Budinger,SF-SG,78.25,6' 6.25'',206.4,79.0,6' 7'',101.0,8' 5'',29.5,38.5,11.08,3.24,10.0
2010,201960,DeMarre,Carroll,DeMarre Carroll,PF-SF,78.25,6' 6.25'',207.2,82.0,6' 10'',105.0,8' 9'',,,,,
2010,201956,Omri,Casspi,Omri Casspi,SF,79.75,6' 7.75'',211.2,81.25,6' 9.25'',106.5,8' 10.5'',25.5,32.5,11.15,3.28,2.0
2010,12275,Dionte,Christmas,Dionte Christmas,SG,76.25,6' 4.25'',210.8,81.0,6' 9'',102.5,8' 6.5'',27.0,33.5,10.83,3.21,3.0
2010,201947,Earl,Clark,Earl Clark,SF-PF,80.5,6' 8.5'',228.4,86.5,7' 2.5'',109.5,9' 1.5'',28.5,33.0,11.17,3.35,5.0
2010,201954,Darren,Collison,Darren Collison,PG,72.25,6' 0.25'',166.2,75.0,6' 3'',96.5,8' 0.5'',30.5,33.5,10.45,3.1,9.0
2010,201967,Dante,Cunningham,Dante Cunningham,PF,79.0,6' 7'',227.4,83.0,6' 11'',106.5,8' 10.5'',28.0,35.0,11.18,3.26,18.0
2010,201939,Stephen,Curry,Stephen Curry,PG-SG,74.0,6' 2'',181.0,75.5,6' 3.5'',97.0,8' 1'',29.5,35.5,11.07,3.28,10.0
2010,201948,Austin,Daye,Austin Daye,SF-PF,81.75,6' 9.75'',191.8,86.75,7' 2.75'',110.0,9' 2'',25.0,28.0,12.11,3.55,0.0
2010,201942,DeMar,DeRozan,DeMar DeRozan,SG-SF,77.5,6' 5.5'',211.2,81.0,6' 9'',102.5,8' 6.5'',29.0,38.5,11.88,3.31,5.0
2010,201962,Toney,Douglas,Toney Douglas,PG,73.0,6' 1'',183.4,78.0,6' 6'',97.5,8' 1.5'',28.0,32.5,10.63,3.03,15.0
2010,201961,Wayne,Ellington,Wayne Ellington,SG,76.25,6' 4.25'',202.4,78.5,6' 6.5'',100.0,8' 4'',31.5,38.0,11.14,3.2,13.0
2010,201936,Tyreke,Evans,Tyreke Evans,PG-SG,76.0,6' 4'',220.6,83.25,6' 11.25'',104.0,8' 8'',28.5,34.0,11.81,3.17,7.0
2010,201938,Jonny,Flynn,Jonny Flynn,PG,71.25,5' 11.25'',195.6,76.0,6' 4'',95.5,7' 11.5'',33.0,40.0,10.86,3.23,10.0
2010,201959,Taj,Gibson,Taj Gibson,PF,80.5,6' 8.5'',214.4,88.0,7' 4'',109.0,9' 1'',25.5,30.0,11.56,3.41,12.0
2010,201980,Danny,Green,Danny Green,SG-SF,77.25,6' 5.25'',208.0,82.0,6' 10'',103.0,8' 7'',29.0,33.0,11.3,3.3,15.0
2010,201933,Blake,Griffin,Blake Griffin,PF,80.5,6' 8.5'',248.4,83.25,6' 11.25'',105.0,8' 9'',32.0,35.5,10.95,3.28,22.0
2010,201946,Tyler,Hansbrough,Tyler Hansbrough,PF,80.25,6' 8.25'',234.2,83.5,6' 11.5'',106.0,8' 10'',27.5,34.0,11.12,3.27,18.0
2010,201935,James,Harden,James Harden,SG,76.0,6' 4'',222.0,82.75,6' 10.75'',103.5,8' 7.5'',31.5,37.0,11.1,3.13,17.0
2010,201945,Gerald,Henderson,Gerald Henderson,SG-SF,76.0,6' 4'',214.6,82.25,6' 10.25'',102.5,8' 6.5'',31.5,35.0,11.17,3.14,8.0
2010,12278,Josh,Heytvelt,Josh Heytvelt,PF-C,82.0,6' 10'',246.2,85.25,7' 1.25'',108.0,9' 0'',28.5,34.0,11.67,3.38,15.0
2010,201941,Jordan,Hill,Jordan Hill,PF-C,81.25,6' 9.25'',232.4,85.5,7' 1.5'',108.0,9' 0'',31.0,35.0,12.23,3.3,11.0
2010,201950,Jrue,Holiday,Jrue Holiday,PG-SG,75.25,6' 3.25'',199.0,79.0,6' 7'',100.5,8' 4.5'',28.5,34.0,10.64,3.21,6.0
2010,12279,Joe,Ingles,Joe Ingles,SF,79.75,6' 7.75'',209.2,82.25,6' 10.25'',105.0,8' 9'',26.0,31.0,10.66,3.3,3.0
2010,201949,James,Johnson,James Johnson,SF-PF,79.0,6' 7'',257.2,84.75,7' 0.75'',105.5,8' 9.5'',30.5,35.0,11.21,3.23,18.0
2010,201951,Ty,Lawson,Ty Lawson,PG,71.25,5' 11.25'',196.6,72.75,6' 0.75'',94.5,7' 10.5'',29.0,36.5,10.98,3.12,14.0
2010,201953,Eric,Maynor,Eric Maynor,PG,74.25,6' 2.25'',163.6,74.5,6' 2.5'',97.0,8' 1'',28.5,31.5,10.78,3.19,8.0
2010,12282,Jack,McClinton,Jack McClinton,SG-PG,71.75,5' 11.75'',185.2,74.5,6' 2.5'',96.0,8' 0'',30.0,36.5,10.44,3.21,13.0
2010,12283,Jerel,McNeal,Jerel McNeal,SG,73.5,6' 1.5'',190.4,79.25,6' 7.25'',99.5,8' 3.5'',31.5,36.5,10.61,3.25,10.0
2010,201975,Jodie,Meeks,Jodie Meeks,SG,75.0,6' 3'',211.4,76.5,6' 4.5'',98.0,8' 2'',28.5,37.0,10.96,3.1,14.0
2010,201988,Patty,Mills,Patty Mills,PG,71.25,5' 11.25'',175.4,74.0,6' 2'',95.0,7' 11'',27.5,33.0,10.87,3.1,8.0
2010,201957,Byron,Mullens,Byron Mullens,C,83.75,6' 11.75'',258.2,85.5,7' 1.5'',111.0,9' 3'',28.5,32.5,11.1,3.45,10.0
2010,201985,A.J.,Price,A.J. Price,PG,72.5,6' 0.5'',192.8,75.75,6' 3.75'',97.0,8' 1'',26.0,31.0,10.99,3.22,11.0
2010,12284,Tyler,Smith,Tyler Smith,SF,77.25,6' 5.25'',212.0,81.75,6' 9.75'',104.5,8' 8.5'',29.0,33.5,10.69,3.24,10.0
2010,201969,DaJuan,Summers,DaJuan Summers,SF,79.25,6' 7.25'',243.0,84.75,7' 0.75'',106.5,8' 10.5'',29.5,34.5,10.94,3.17,15.0
2010,201966,Jermaine,Taylor,Jermaine Taylor,SG,75.5,6' 3.5'',207.4,80.75,6' 8.75'',101.0,8' 5'',34.0,37.5,11.54,3.32,16.0
2010,201952,Jeff,Teague,Jeff Teague,PG,72.25,6' 0.25'',175.2,79.5,6' 7.5'',98.5,8' 2.5'',30.5,36.5,11.05,3.18,13.0
2010,201934,Hasheem,Thabeet,Hasheem Thabeet,C,85.25,7' 1.25'',267.2,90.25,7' 6.25'',113.0,9' 5'',,,,,
2010,201977,Marcus,Thornton,Marcus Thornton,SG,74.75,6' 2.75'',194.4,77.0,6' 5'',99.0,8' 3'',31.0,33.0,10.73,3.28,14.0
2010,201944,Terrence,Williams,Terrence Williams,SG-SF,77.0,6' 5'',213.2,81.0,6' 9'',103.5,8' 7.5'',30.5,37.0,11.15,3.18,9.0
2010,201970,Sam,Young,Sam Young,SF-SG,77.25,6' 5.25'',222.8,82.75,6' 10.75'',105.5,8' 9.5'',27.5,33.0,11.47,3.45,
2011,202374,Solomon,Alabi,Solomon Alabi,C,83.5,6' 11.5'',237.4,89.0,7' 5'',113.0,9' 5'',22.5,26.0,13.2,3.68,10.0
2011,202332,Cole,Aldrich,Cole Aldrich,C,81.0,6' 9'',236.0,88.75,7' 4.75'',111.5,9' 3.5'',23.0,28.0,11.48,3.35,10.0
2011,202329,Al-Farouq,Aminu,Al-Farouq Aminu,SF,79.25,6' 7.25'',216.0,87.25,7' 3.25'',108.5,9' 0.5'',27.0,33.5,11.29,3.3,13.0
2011,202341,James,Anderson,James Anderson,SF,76.75,6' 4.75'',207.6,80.5,6' 8.5'',104.0,8' 8'',30.0,35.5,11.86,3.19,14.0
2011,202337,Luke,Babbitt,Luke Babbitt,SF-PF,79.5,6' 7.5'',217.8,83.25,6' 11.25'',104.5,8' 8.5'',29.5,37.5,10.98,3.4,15.0
2011,202339,Eric,Bledsoe,Eric Bledsoe,PG,72.25,6' 0.25'',191.6,79.5,6' 7.5'',98.0,8' 2'',,,,,9.0
2011,202344,Trevor,Booker,Trevor Booker,PF,78.25,6' 6.25'',235.8,81.75,6' 9.75'',106.0,8' 10'',31.0,36.0,11.15,3.1,22.0
2011,202342,Craig,Brackins,Craig Brackins,PF-SF,80.5,6' 8.5'',229.0,84.0,7' 0'',109.0,9' 1'',26.0,35.0,11.65,3.39,6.0
2011,202340,Avery,Bradley,Avery Bradley,SG-PG,74.0,6' 2'',180.4,79.25,6' 7.25'',98.5,8' 2.5'',31.5,37.5,11.47,3.14,2.0
2011,202382,Derrick,Caracter,Derrick Caracter,PF,80.25,6' 8.25'',280.0,84.25,7' 0.25'',107.5,8' 11.5'',25.0,30.5,12.78,3.61,22.0
2011,202395,Sherron,Collins,Sherron Collins,PG,70.25,5' 10.25'',217.2,74.5,6' 2.5'',94.0,7' 10'',27.5,33.0,12.31,3.24,
2011,202326,DeMarcus,Cousins,DeMarcus Cousins,C,81.5,6' 9.5'',291.8,89.75,7' 5.75'',113.0,9' 5'',23.5,27.5,11.4,3.55,
2011,202348,Jordan,Crawford,Jordan Crawford,SG,75.0,6' 3'',198.4,79.0,6' 7'',101.0,8' 5'',31.5,34.5,11.03,3.37,7.0
2011,202334,Ed,Davis,Ed Davis,PF,81.0,6' 9'',226.6,84.0,7' 0'',108.0,9' 0'',31.0,36.0,11.7,3.21,
2011,202365,Devin,Ebanks,Devin Ebanks,SF,79.0,6' 7'',207.8,84.25,7' 0.25'',107.5,8' 11.5'',23.5,32.0,11.69,3.44,6.0
2011,202324,Derrick,Favors,Derrick Favors,PF,80.75,6' 8.75'',245.2,88.0,7' 4'',110.0,9' 2'',31.5,35.5,11.74,3.25,14.0
2011,12316,Keith,Gallon,Keith Gallon,PF-C,80.5,6' 8.5'',301.8,88.5,7' 4.5'',109.5,9' 1.5'',23.5,28.5,13.44,3.7,14.0
2011,12317,Charles,Garcia,Charles Garcia,SF,80.25,6' 8.25'',231.6,85.75,7' 1.75'',107.5,8' 11.5'',24.5,30.5,11.65,3.23,2.0
2011,202331,Paul,George,Paul George,SF,79.75,6' 7.75'',214.4,83.25,6' 11.25'',107.0,8' 11'',,,,,4.0
2011,202376,Luke,Harangody,Luke Harangody,PF,78.0,6' 6'',240.2,81.5,6' 9.5'',106.0,8' 10'',24.0,28.5,11.83,3.41,23.0
2011,202412,Manny,Harris,Manny Harris,SG,76.0,6' 4'',185.1,79.25,6' 7.25'',102.0,8' 6'',,,,,11.0
2011,202330,Gordon,Hayward,Gordon Hayward,SF,78.75,6' 6.75'',211.0,79.75,6' 7.75'',103.0,8' 7'',30.5,34.5,11.73,3.22,10.0
2011,202351,Lazar,Hayward,Lazar Hayward,SG-SF,76.5,6' 4.5'',225.8,84.75,7' 0.75'',102.0,8' 6'',31.0,36.0,10.87,3.31,15.0
2011,202333,Xavier,Henry,Xavier Henry,SG,77.25,6' 5.25'',210.2,83.25,6' 11.25'',105.0,8' 9'',28.5,36.5,11.1,3.18,8.0
2011,202359,Darington,Hobson,Darington Hobson,SG-SF,77.25,6' 5.25'',203.6,81.25,6' 9.25'',104.5,8' 8.5'',29.0,34.0,11.68,3.25,
2011,202345,Damion,James,Damion James,SF,78.25,6' 6.25'',226.6,84.75,7' 0.75'',107.0,8' 11'',29.0,33.0,10.89,3.2,13.0
2011,202356,Armon,Johnson,Armon Johnson,PG-SG,74.0,6' 2'',195.2,80.0,6' 8'',99.5,8' 3.5'',31.5,38.5,11.25,3.19,18.0
2011,202325,Wesley,Johnson,Wesley Johnson,SF,78.25,6' 6.25'',206.4,85.0,7' 1'',106.0,8' 10'',32.0,37.0,11.43,3.14,16.0
2011,202346,Dominique,Jones,Dominique Jones,SG,75.25,6' 3.25'',216.0,81.25,6' 9.25'',101.0,8' 5'',26.0,32.5,10.88,3.31,19.0
2011,12329,Jerome,Jordan,Jerome Jordan,C,83.5,6' 11.5'',244.2,89.25,7' 5.25'',113.0,9' 5'',,,,,
2011,12330,Sylven,Landesberg,Sylven Landesberg,SG,76.75,6' 4.75'',210.0,81.0,6' 9'',100.5,8' 4.5'',28.0,32.0,11.59,3.36,8.0
2011,202371,Gani,Lawal,Gani Lawal,PF,79.5,6' 7.5'',233.4,84.0,7' 0'',107.5,8' 11.5'',27.0,31.5,11.61,3.24,20.0
2011,202328,Greg,Monroe,Greg Monroe,PF-C,81.75,6' 9.75'',246.6,86.25,7' 2.25'',108.5,9' 0.5'',25.0,29.0,12.1,3.35,15.0
2011,202350,Daniel,Orton,Daniel Orton,C,80.75,6' 8.75'',269.2,88.25,7' 4.25'',110.5,9' 2.5'',24.0,30.5,12.32,3.39,13.0
2011,12334,Artsiom,Parakhouski,Artsiom Parakhouski,C,82.25,6' 10.25'',268.2,85.0,7' 1'',109.5,9' 1.5'',25.5,26.5,12.07,3.33,16.0
2011,202335,Patrick,Patterson,Patrick Patterson,PF,80.0,6' 8'',239.6,85.25,7' 1.25'',107.0,8' 11'',28.5,33.5,11.14,3.25,17.0
2011,202354,Dexter,Pittman,Dexter Pittman,PF-C,81.5,6' 9.5'',302.6,90.0,7' 6'',111.0,9' 3'',,,,,
2011,202360,Andy,Rautins,Andy Rautins,SG,76.25,6' 4.25'',191.6,79.0,6' 7'',100.0,8' 4'',23.5,30.5,11.27,3.49,8.0
2011,12338,Ryan,Richards,Ryan Richards,PF,82.5,6' 10.5'',230.2,85.5,7' 1.5'',110.0,9' 2'',25.0,28.5,11.33,3.37,4.0
2011,202383,Stanley,Robinson,Stanley Robinson,SF,78.5,6' 6.5'',213.2,84.0,7' 0'',107.5,8' 11.5'',,37.5,11.65,3.23,6.0
2011,202336,Larry,Sanders,Larry Sanders,PF-C,81.25,6' 9.25'',222.4,89.75,7' 5.75'',112.0,9' 4'',25.5,28.0,12.49,3.27,7.0
2011,12341,Jon,Scheyer,Jon Scheyer,PG-SG,76.75,6' 4.75'',180.0,75.25,6' 3.25'',99.0,8' 3'',,,,,
2011,202362,Lance,Stephenson,Lance Stephenson,SG,76.5,6' 4.5'',227.0,82.5,6' 10.5'',103.0,8' 7'',27.0,33.0,11.39,3.38,10.0
2011,12343,Mikhail,Torrance,Mikhail Torrance,PG,76.0,6' 4'',208.8,79.5,6' 7.5'',103.0,8' 7'',23.0,32.0,11.43,3.17,8.0
2011,202323,Evan,Turner,Evan Turner,SG,77.75,6' 5.75'',213.8,80.0,6' 8'',103.5,8' 7.5'',27.5,34.5,11.06,3.27,9.0
2011,202327,Ekpe,Udoh,Ekpe Udoh,PF,80.75,6' 8.75'',237.4,88.5,7' 4.5'',106.5,8' 10.5'',31.0,33.5,11.15,3.29,10.0
2011,12346,Jarvis,Varnado,Jarvis Varnado,PF-C,80.25,6' 8.25'',210.2,87.5,7' 3.5'',109.5,9' 1.5'',29.5,32.5,11.61,3.37,3.0
2011,202349,Greivis,Vasquez,Greivis Vasquez,PG-SG,77.0,6' 5'',210.8,79.0,6' 7'',101.0,8' 5'',,,,,
2011,202322,John,Wall,John Wall,PG,74.75,6' 2.75'',195.6,81.25,6' 9.25'',101.5,8' 5.5'',30.0,39.0,10.84,3.14,
2011,202378,Willie,Warren,Willie Warren,SG-PG,74.5,6' 2.5'',208.4,78.0,6' 6'',99.5,8' 3.5'',23.0,31.5,11.21,3.5,10.0
2011,202358,Terrico,White,Terrico White,SG-PG,75.75,6' 3.75'',202.6,81.0,6' 9'',101.0,8' 5'',31.0,40.0,11.38,3.15,10.0
2011,202355,Hassan,Whiteside,Hassan Whiteside,C-PF,82.5,6' 10.5'',226.6,91.0,7' 7'',113.0,9' 5'',27.0,31.5,11.83,3.54,12.0
2012,202728,Keith,Benson,Keith Benson,C-PF,82.0,6' 10'',217.0,87.75,7' 3.75'',109.5,9' 1.5'',31.5,36.0,11.88,3.35,12.0
2012,202705,Marshon,Brooks,Marshon Brooks,SG,76.25,6' 4.25'',194.6,85.0,7' 1'',101.0,8' 5'',34.0,38.5,10.74,3.09,5.0
2012,202692,Alec,Burks,Alec Burks,SG,77.0,6' 5'',192.6,82.0,6' 10'',103.5,8' 7.5'',29.0,36.0,10.96,3.17,5.0
2012,202710,Jimmy,Butler,Jimmy Butler,SF,78.0,6' 6'',222.2,79.5,6' 7.5'',101.5,8' 5.5'',32.0,39.0,11.12,3.15,14.0
2012,202708,Norris,Cole,Norris Cole,PG,72.25,6' 0.25'',174.4,74.25,6' 2.25'',95.5,7' 11.5'',29.5,38.5,10.07,3.22,11.0
2012,202739,Jon,Diebler,Jon Diebler,SG,77.25,6' 5.25'',196.6,78.0,6' 6'',99.0,8' 3'',28.0,35.0,10.94,3.37,2.0
2012,12406,Michael,Dunigan,Michael Dunigan,PF-C,80.5,6' 8.5'',237.6,87.25,7' 3.25'',107.5,8' 11.5'',29.5,34.5,11.85,3.27,10.0
2012,12407,LaceDarius,Dunn,LaceDarius Dunn,SG,75.0,6' 3'',187.8,78.25,6' 6.25'',101.0,8' 5'',26.5,31.0,11.45,3.27,3.0
2012,202702,Kenneth,Faried,Kenneth Faried,PF,78.0,6' 6'',224.6,84.0,7' 0'',108.0,9' 0'',30.5,35.0,11.35,3.26,16.0
2012,12409,James,Fredette,James Fredette,PG,72.75,6' 0.75'',196.0,76.5,6' 4.5'',96.5,8' 0.5'',28.0,33.0,10.42,3.21,14.0
2012,202726,Andrew,Goudelock,Andrew Goudelock,PG,73.25,6' 1.25'',197.6,76.25,6' 4.25'',96.5,8' 0.5'',32.5,37.0,10.33,3.1,4.0
2012,202706,Jordan,Hamilton,Jordan Hamilton,SF,78.75,6' 6.75'',228.4,81.5,6' 9.5'',104.0,8' 8'',25.0,32.0,11.47,3.3,7.0
2012,202712,Justin,Harper,Justin Harper,PF-SF,80.0,6' 8'',228.0,83.75,6' 11.75'',106.0,8' 10'',28.5,33.0,11.92,3.3,19.0
2012,202699,Tobias,Harris,Tobias Harris,SF-PF,78.5,6' 6.5'',222.8,83.0,6' 11'',103.5,8' 7.5'',31.5,37.5,10.96,3.17,12.0
2012,202715,Tyler,Honeycutt,Tyler Honeycutt,SF,78.75,6' 6.75'',186.8,81.0,6' 9'',105.0,8' 9'',30.0,37.0,11.68,3.07,
2012,12415,Scotty,Hopson,Scotty Hopson,SG,77.75,6' 5.75'',204.6,82.5,6' 10.5'',103.5,8' 7.5'',32.5,36.0,10.47,3.18,10.0
2012,202681,Kyrie,Irving,Kyrie Irving,PG,73.75,6' 1.75'',191.0,76.0,6' 4'',99.0,8' 3'',,,,,
2012,12417,Rick,Jackson,Rick Jackson,PF,80.25,6' 8.25'',241.8,86.0,7' 2'',106.5,8' 10.5'',28.5,33.0,11.51,3.26,9.0
2012,202724,Charles,Jenkins,Charles Jenkins,PG-SG,73.5,6' 1.5'',216.4,79.5,6' 7.5'',96.5,8' 0.5'',29.5,34.0,11.68,3.18,16.0
2012,202707,JaJuan,Johnson,JaJuan Johnson,PF,81.0,6' 9'',219.8,86.0,7' 2'',107.5,8' 11.5'',33.5,38.0,11.21,3.14,15.0
2012,202709,Cory,Joseph,Cory Joseph,PG,74.0,6' 2'',186.2,77.5,6' 5.5'',99.0,8' 3'',27.5,35.0,10.75,3.27,5.0
2012,202683,Enes,Kanter,Enes Kanter,PF-C,81.75,6' 9.75'',259.2,85.5,7' 1.5'',109.5,9' 1.5'',26.0,32.5,11.3,3.26,14.0
2012,202688,Brandon,Knight,Brandon Knight,PG,73.5,6' 1.5'',176.8,78.75,6' 6.75'',98.5,8' 2.5'',29.0,37.5,10.74,3.07,10.0
2012,202723,Malcolm,Lee,Malcolm Lee,SG,76.0,6' 4'',198.2,81.75,6' 9.75'',101.5,8' 5.5'',30.0,35.5,11.2,3.09,17.0
2012,202695,Kawhi,Leonard,Kawhi Leonard,SF,78.0,6' 6'',227.4,87.0,7' 3'',106.0,8' 10'',25.5,32.0,11.45,3.15,3.0
2012,202727,Travis,Leslie,Travis Leslie,SG,75.0,6' 3'',205.0,82.5,6' 10.5'',103.0,8' 7'',33.0,40.5,11.0,3.13,10.0
2012,202720,Jon,Leuer,Jon Leuer,PF,82.0,6' 10'',223.2,84.0,7' 0'',105.5,8' 9.5'',29.5,36.5,10.82,3.36,14.0
2012,202732,DeAndre,Liggins,DeAndre Liggins,SF-SG,77.0,6' 5'',202.2,83.0,6' 11'',103.5,8' 7.5'',27.0,31.0,,3.33,6.0
2012,12428,David,Lighty,David Lighty,SG,76.75,6' 4.75'',216.2,80.0,6' 8'',101.0,8' 5'',28.5,33.0,10.81,3.25,15.0
